NumeroSiret	RaisonSocial	NatureActivité	CodeActivité	AdresseRue	AdresseCodePostale	AdresseVille	AdresseCodeInsee	AdresseGeoLat	AdresseGeoLong	ProjetCodeRegion	ProjetRegion	ProjetCodedepartement	ProjetDepartement	ProjetArrondissement	ProjetCodeArrondissement	ProjetCodeCanton	ProjetCanton	ProjetCodeCommune	ProjetCommune	ProjetGeoLong	ProjetGeoLat	Dossier	PO	Projet	EtatStatus	EtatDossierPaye	EtatDossierSolde	DateDepotDossier	MoisDepotDossier	AnneeDepotDossier	DateLimiteDebutReal	DateLimiteFinReal	MoisFinReal	AnneeFinReal	DatePremierComite	MoisPremierComite	AnneePremierComite	MontantGlobal	DepenseEligibleProgramme	DepenseTotalProgrammeUE	DepenseTotalProgrammeEtat	DepenseTotalProgrammeRegion	DepenseTotalProgrammeDepartement	DepenseTotalProgrammeAutrePublic	DepenseTotalProgrammeCperEtat	DepenseTotalProgrammeCperRegion	PaiementTotalUE	PaiementTotalEtat	PaiementTotalRegion	PaiementTotalDepartement	PaiementTotalAutrePublic	PaiementTotalPrive	PaiementTotal	PaiementTotalValideAC	FIN
S19290346600014	Université de Bretagne Occidentale	AUTRE PUBLIC	Enseignement supérieur	3 rue des Archives - CS 93837	29238	BREST 	29019	0	0	53	BRETAGNE	29	FINISTERE	0	0	0	0	0	0	0	0	29931	Fonds Social Européen 	REVAction BreizhSup	Programmé	O	O	02/07/2011	07	2011	01/01/2011	31/12/2011	12	2011	17/11/2011	11	2011	75330	48346.97	18533.6	0	0	0	9000	0	0	18533.6	0	0	0	9000	0	20813.37	48346.97	0
S19290346600014	Université de Bretagne Occidentale	AUTRE PUBLIC	Enseignement supérieur	3 rue des Archives - CS 93837	29238	BREST 	29019	0	0	53	BRETAGNE	29	FINISTERE	0	0	0	0	0	0	0	0	27908	Fonds Social Européen 	REVAction Breiz	Programmé	O	O	24/06/2010	06	2010	01/01/2010	31/12/2010	12	2010	09/12/2010	12	2010	69382.8	66788.8	28627	15661.8	0	13500	0	0	0	28627	15661.8	9000	13500	0	0	0	66788.8	0
S19290346600014	Université de Bretagne Occidentale	AUTRE PUBLIC	Enseignement supérieur	3 rue des Archives - CS 93837	29238	BREST 	29019	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	99	BREST	29019	BREST	0	0	27522	Fonds Social Européen 	REVAction BREIZ	Programmé	O	O	19/07/2009	07	2009	01/01/2009	31/12/2009	12	2009	12/02/2010	02	2010	31410	27661.37	10385.87	17275.5	3307.11	0	0	0	0	10385.87	17275.5	0	0	0	0	0	27661.37	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	38601	Fonds Européen de Développement Régional  	Acquisition d'un système informatique hautes performances en biosanté (SIHP-IRSET)	Programmé	N	N	03/10/2014	10	2014	01/10/2014	30/04/2015	04	2015	27/11/2014	11	2014	72000	72000	18000	32008.5	1188836.04	0	4050	0	0	0	0	0	0	0	0	0	0	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	38602	Fonds Européen de Développement Régional  	Système d'imagerie in vivo haute résolution 	Programmé	N	N	03/10/2014	10	2014	01/10/2014	30/04/2015	04	2015	27/11/2014	11	2014	135000	135000	33750	0	130359.6	0	54000	0	0	0	0	0	0	0	0	0	0	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	38603	Fonds Européen de Développement Régional  	Plateforme de caractérisation structurale	Programmé	N	N	03/10/2014	10	2014	01/09/2014	31/03/2015	03	2015	27/11/2014	11	2014	180000	180000	45000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	36873	Fonds Européen de Développement Régional  	DIPEE Rennes - Action 1 : Profilage Chimique et Métabolique de l'Environnement : acquisition d'un UPLC-MS-MS	Programmé	N	N	23/12/2013	12	2013	01/01/2014	30/04/2015	04	2015	05/06/2014	06	2014	321300	321300	69300	45000	0	0	72000	0	0	0	0	45000	0	0	0	-45000	0	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	37066	Fonds Européen de Développement Régional  	Plateforme d'Ingénierie Multimodale Aéroportée	Programmé	N	N	07/04/2014	04	2014	01/04/2014	30/04/2015	04	2015	05/06/2014	06	2014	173745	173745	45000	0	0	0	57825	0	0	10761.53	0	0	0	0	0	30788.77	41550.3	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	31109	Fonds Social Européen 	REVAction BREIZH Sup	Programmé	O	O	30/06/2013	06	2013	01/01/2013	31/12/2013	12	2013	16/12/2013	12	2013	65142	65142	29313.9	0	0	0	0	0	0	29313.9	0	0	0	0	9000	27922.69	66236.59	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35963	Fonds Européen de Développement Régional  	Invent'Ist - TECHNOCAP Phase 2	Programmé	N	N	31/05/2013	05	2013	01/05/2008	30/12/2014	12	2014	03/10/2013	10	2013	2424623.43	894375	399375	90000	0	0	45000	0	0	319500	0	180000	0	0	0	326772.64	826272.64	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35307	Fonds Européen de Développement Régional  	Prin²Tan - Nanosoft Phase 2	Programmé	N	N	15/04/2013	04	2013	01/01/2013	30/09/2014	09	2014	04/07/2013	07	2013	2056021.2	396000	162000	180000	89176.91	54000	0	0	0	122473.42	180000	0	54000	0	0	39804.66	396278.08	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35214	Fonds Européen de Développement Régional  	Imagerie Fonctionnelle - Renforcement du potentiel analytique du CMEBA	Programmé	O	O	11/03/2013	03	2013	01/01/2008	30/09/2014	09	2014	25/04/2013	04	2013	9546639.52	190423.37	80946.44	0	126470.92	0	31476.99	0	0	80946.44	0	45000	0	31476.99	0	32999.94	190423.37	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34754	Fonds Européen de Développement Régional  	Invent'Ist - DELECBIO 2007 à 2013	Programmé	O	O	17/12/2012	12	2012	01/01/2008	30/09/2013	09	2013	21/02/2013	02	2013	2424623.43	256139.6	103500	0	1041655.91	45000	45000	0	0	103500	0	0	45000	45000	0	62872.13	256372.13	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	35071	Fonds Européen de Développement Régional  	Imagerie Fonctionnelle - NEURINFO Ressources humaines Phase 2	Programmé	N	O	17/12/2012	12	2012	01/06/2010	30/05/2014	05	2014	21/02/2013	02	2013	9546639.52	384750	76950	0	30239.1	0	180000	0	0	76950	0	43200	0	180000	0	90362.73	390512.73	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	0	Plusieurs départements	0	Plusieurs arrondissements	0	Plusieurs cantons	0	Plusieurs communes	0	0	30069	Fonds Européen de Développement Régional  	CAPILLARITE réseau pour l'accès aux services numériques pour la recherche, l'enseignement et la gestion	Programmé	O	O	22/07/2012	07	2012	01/01/2012	30/09/2012	09	2012	17/12/2012	12	2012	2572200	2572200	1157490	0	157500	0	0	0	0	904353.08	0	1376427.78	0	0	0	265197.42	2545978.28	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	29676	Fonds Social Européen 	REVAction BREIZH Sup	Programmé	O	O	22/06/2012	06	2012	01/01/2012	31/12/2012	12	2012	15/12/2012	12	2012	85968	85824.7	38606.12	0	0	0	9000	0	0	38606.12	0	0	0	9000	0	38218.58	85824.7	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	0	Plusieurs départements	3	RENNES	0	0	0	0	0	0	27709	Fonds Social Européen 	REVAction Breizh Sup Rennes 1	Programmé	O	O	20/07/2012	07	2012	01/01/2012	31/12/2012	12	2012	11/12/2012	12	2012	32000.4	23739.48	10682.77	13056.71	0	0	0	0	0	10682.77	13056.71	0	0	0	0	0	23739.48	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34272	Fonds Européen de Développement Régional  	Environnement Durable - Plateforme ICP-MS phase 2	Programmé	O	O	25/06/2012	06	2012	01/01/2012	31/01/2014	01	2014	29/11/2012	11	2012	1183604.4	463604.4	208620	104652	49500	0	49500	0	0	208620	104652	100832.4	0	49500	0	624.79	464229.19	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34450	Fonds Européen de Développement Régional  	CLUSTOMESOGENES	Programmé	N	N	11/10/2012	10	2012	01/12/2012	30/11/2014	11	2014	29/11/2012	11	2012	90000	90000	27000	0	178491.76	0	0	0	0	0	0	22500	0	0	0	-22500	0	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34462	Fonds Européen de Développement Régional  	VARITI-5 	Programmé	N	N	11/10/2012	10	2012	01/12/2012	31/08/2015	08	2015	29/11/2012	11	2012	90000	90000	27000	0	0	0	0	0	0	0	0	22500	0	0	0	-22500	0	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34342	Fonds Européen de Développement Régional  	Environnement Durable - CASPAR	Programmé	O	O	12/07/2012	07	2012	01/10/2010	31/03/2014	03	2014	25/10/2012	10	2012	1183604.4	134538.64	60288.64	0	354270.6	0	0	0	0	60288.64	0	74250	0	0	0	0	134538.64	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	31464	Fonds Européen de Développement Régional  	PONANT - IPI	Programmé	O	O	13/07/2012	07	2012	01/01/2008	30/09/2013	09	2013	27/09/2012	09	2012	1919700	387000	170389.8	90610.2	41220	0	0	0	0	170389.8	90610.2	99000	0	0	0	27331.9	387331.9	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33289	Fonds Européen de Développement Régional  	Cancérologie  - Biothérapie	Programmé	O	O	19/07/2011	07	2011	01/01/2007	31/12/2013	12	2013	27/09/2012	09	2012	2445892.2	770092.2	279000	0	45000	67500	193500	0	0	279000	0	153000	67500	193492.84	77092.2	6677.69	776762.72	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34299	Fonds Européen de Développement Régional  	Réseau de Suivi et Surveillance Environnemental de l'OSUR - Acquisition d'une centrale inertielle et d'un système de positionnement GPS haute résolution	Programmé	N	N	25/06/2012	06	2012	01/06/2012	31/12/2014	12	2014	27/09/2012	09	2012	360000	360000	108000	0	544500	0	0	0	0	24047.93	0	126000	0	0	0	-69888.17	80159.76	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34312	Fonds Européen de Développement Régional  	Imagerie Fonctionnelle - ONIS MET	Programmé	O	O	25/06/2012	06	2012	01/01/2012	31/03/2014	03	2014	27/09/2012	09	2012	9546639.52	1026540	198000	630540	26935.2	0	0	0	0	198000	630540	0	0	0	0	198405	1026945	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34092	Fonds Européen de Développement Régional  	PORTALIS	Programmé	O	O	30/04/2012	04	2012	01/07/2012	31/05/2014	05	2014	05/07/2012	07	2012	48348	48348	14504.4	0	14708.32	0	0	0	0	14504.4	0	24174	0	0	0	51915.46	90593.86	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	34093	Fonds Européen de Développement Régional  	NANODOTS	Programmé	O	O	30/04/2012	04	2012	01/01/2013	30/09/2014	09	2014	05/07/2012	07	2012	90000	84600	25380	0	145931.13	0	0	0	0	25380	0	41220	0	0	0	26347.1	92947.1	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33860	Fonds Européen de Développement Régional  	Invent'Ist - CTDRF ITS	Proposé comité	O	N	21/12/2011	12	2011	01/10/2011	31/12/2013	12	2013	07/06/2012	06	2012	2424623.43	135000	54000	22500	0	0	18000	0	0	54000	22412.92	36000	0	18000	0	4587.08	135000	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	29256	Fonds Européen de Développement Régional  	Prin2Tan - CARAMEL  2008-2009	Programmé	O	O	27/01/2012	01	2012	01/01/2011	31/05/2013	05	2013	28/05/2012	05	2012	2056021.2	470425.26	101425.26	135000	24125.36	58500	58500	0	0	101425.26	135000	117000	58500	58500	0	0	470425.26	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	29258	Fonds Européen de Développement Régional  	Biologie Appliquée à la santé - Membratox	Programmé	O	O	27/01/2012	01	2012	01/09/2011	30/09/2013	09	2013	28/05/2012	05	2012	1408500	315000	135000	91800	23077.07	27000	27000	0	0	135000	91800	34200	27000	27000	0	254.76	315254.76	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	3	LANNION	19	LANNION	22113	LANNION	0	0	29259	Fonds Européen de Développement Régional  	PONANT - CCLO 2011-2013	Proposé comité	O	N	27/01/2012	01	2012	01/01/2011	30/06/2013	06	2013	28/05/2012	05	2012	1919700	477000	189000	90000	15829.2	27000	27000	0	0	189000	90000	121500	24880.5	27000	0	25613.24	477993.74	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	0	0	0	0	33606	Fonds Européen de Développement Régional  	Modernisation des équipements pédagogiques - Site de Rennes (2ème tranche)	Programmé	N	N	17/11/2011	11	2011	01/01/2010	31/12/2013	12	2013	29/03/2012	03	2012	1942587.9	2679420.6	1205739	36000	0	0	445328.1	0	0	964591.2	0	429907.95	0	0	0	1255654.8	2650153.95	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33277	Fonds Européen de Développement Régional  	Structuration et visibilité des activités de recherche de Rennes 1 (SVARR1) 	Programmé	O	O	15/07/2011	07	2011	12/06/2009	30/06/2012	06	2012	23/02/2012	02	2012	286317.13	242086.05	116302.42	0	74250	0	125783.63	0	0	116302.42	0	0	0	125783.63	0	0	242086.05	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33282	Fonds Européen de Développement Régional  	Cancérologie CIC-CRB	Programmé	N	N	19/07/2011	07	2011	01/07/2011	30/08/2014	08	2014	23/02/2012	02	2012	2445892.2	261000	117450	0	45000	0	99000	0	0	93960	0	44550	0	98841.74	0	23123.04	260474.79	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	0	0	0	0	33563	Fonds Européen de Développement Régional  	Environnement Durable - Plateforme ICP MS - Spectro gaz	Programmé	O	N	19/07/2011	07	2011	01/05/2011	31/12/2013	12	2013	23/02/2012	02	2012	1183604.4	585000	219747.6	225752.4	360000	0	139500	0	0	175798.08	225752.4	0	0	139500	0	44348.27	585398.75	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	3	LANNION	0	0	0	0	0	0	33565	Fonds Européen de Développement Régional  	Modernisation des équipements pédagogiques - Site de Lannion - 2ème tranche	Programmé	O	O	20/09/2011	09	2011	01/01/2011	31/03/2014	03	2014	23/02/2012	02	2012	1942587.9	231564.72	104204.12	0	90000	34858.57	34804.17	0	0	104204.12	0	57691.12	34858.57	34804.17	0	6.74	231564.72	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33633	Fonds Européen de Développement Régional  	Pôle Entrepreneuriat Etudiant en Bretagne (P2EB)	Programmé	O	O	22/11/2011	11	2011	01/03/2011	30/09/2014	09	2014	23/02/2012	02	2012	469800	314640	105482.7	0	0	0	157320	0	0	105482.7	0	51837.3	0	157320	0	23234.69	337874.69	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	27970	Fonds Social Européen 	REVAction Breiz	Programmé	O	O	27/06/2011	06	2011	01/01/2011	31/12/2011	12	2011	09/12/2011	12	2011	80520.3	57332	15248.9	33083.1	0	0	0	0	0	15248.9	33083.1	9000	0	0	0	0	57332	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	3	LANNION	19	LANNION	22113	LANNION	0	0	32730	Fonds Européen de Développement Régional  	Invent'Ist - Mob ITS 	Programmé	O	O	02/10/2010	10	2010	01/01/2008	01/10/2012	10	2012	01/12/2011	12	2011	2424623.43	495000	180000	0	100832.4	22500	292500	0	0	180000	0	0	22500	292490.74	0	1637.87	496628.61	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33498	Fonds Européen de Développement Régional  	BIOMARK GBM 	Programmé	O	O	12/10/2011	10	2011	01/01/2012	31/10/2014	10	2014	01/12/2011	12	2011	109440	109440	32832	0	0	0	0	0	0	32832	0	39168	0	0	0	42813.92	114813.92	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33499	Fonds Européen de Développement Régional  	QUILAMINES 	Programmé	O	O	12/10/2011	10	2011	01/01/2012	30/06/2013	06	2013	01/12/2011	12	2011	90000	90000	27000	0	43200	0	0	0	0	27000	0	45000	0	0	0	25582.24	97582.24	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	33500	Fonds Européen de Développement Régional  	PEPSTAF 	Programmé	O	O	12/10/2011	10	2011	01/01/2012	30/08/2013	08	2013	01/12/2011	12	2011	90000	90000	27000	0	45000	0	0	0	0	27000	0	45000	0	0	0	24655.03	96655.03	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	22278	SAINT-BRIEUC	0	0	33520	Fonds Européen de Développement Régional  	Projet d'investissement IDComposite	Programmé	O	O	15/07/2011	07	2011	30/09/2011	31/12/2012	12	2012	01/12/2011	12	2011	90000	86602.83	27712.91	0	0	10670.4	12960	0	0	27712.91	0	16627.74	10670.4	12960	0	18631.78	86602.83	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	30764	Fonds Européen de Développement Régional  	Imagerie Fonctionnelle - Pitmagi TherA-Image	Programmé	O	O	03/02/2010	02	2010	01/01/2007	31/03/2013	03	2013	07/07/2011	07	2011	9546639.52	3417588	1440000	1320588	45000	432000	90000	0	0	1440000	1320588	135000	432000	90000	0	79.01	3417667.01	0
S19350936100013	Université Rennes 1	AUTRE PUBLIC	Enseignement supérieur	2 rue du Thabor - CS 46510	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	32943	Fonds Européen de Développement Régional  	Séquençage massif: acquisition d'une technologie NSG (New Generation Sequencing) par la plate-forme Génomique Santé de Biogenouest (FEDER)	Programmé	O	O	21/04/2011	04	2011	01/01/2011	31/12/2012	12	2012	07/07/2011	07	2011	675000	675000	180000	90000	252000	0	315000	0	0	180000	90000	90000	0	315000	0	0	675000	0
